Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code,Unnamed: 17,Latitude,Longitude,GSPGroup
Anesco,Bristol Water,Solar,PV,No,Solar,, 	0.8 ,LV,England,South West,GL139HN,,353895.0,167517.0,2017.0,SOL-001201,,51.404795204646426,-2.6642075538854977,_L
Anesco,Bumpers Farm,Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,HP279RE,,476303.0,205882.0,2017.0,SOL-001202,,51.746450891334405,-0.8961812124965004,_A
Anesco,Wreay,Solar,PV,No,Solar,, 	5.0 ,LV,England,North West,CA40PY,,342315.0,547311.0,2017.0,SOL-001203,,54.81731419987195,-2.899207928766486,_G
Anesco,Bumpers Farm 2,Solar,PV,No,Solar,, 	12.0 ,LV,England,South East,HP279RE,,477235.0,206455.0,2020.0,SOL-001288,,51.75147429126075,-0.8825572229588045,_A
Anesco,Chalgrove,Solar,PV,No,Solar,, 	2.4 ,LV,England,South East,OX447SL,,462500.0,196438.0,2014.0,SOL-001302,,51.66325603754563,-1.0977726591537778,_H
Anesco,Nether Mill,Solar,PV,No,Solar,, 	3.8 ,LV,England,South West,EX152QQ,ST0209412271,302094.0,112271.0,2015.0,SOL-001303,,50.901585207188255,-3.393691188369278,_L
Anesco,Barr Farm,Solar,PV,No,Solar,, 	1.9 ,LV,England,West Midlands,WV107BN,,391152.0,307977.0,2015.0,SOL-001305,,52.66942935932976,-2.1322774052520974,_E
Anesco,Dale Farm,Solar,PV,No,Solar,, 	5.0 ,LV,Northern Ireland,Northern Ireland,BT809UU,,96201.0,539164.0,2018.0,SOL-001306,,54.65573437600988,-6.712098002977586,
Anesco,Sandridge,Solar,PV,No,Solar,, 	49.6 ,LV,England,South West,SN152JN,ST9385563823,393855.0,163823.0,2015.0,SOL-001308,,51.373429104564536,-2.089668955281712,_H
Anesco,Darran,Solar,PV,No,Solar,, 	1.8 ,LV,Wales,Wales,NP120HX,,318423.0,199274.0,2017.0,SOL-001309,,51.6862747032502,-3.1814456629932497,_K
Anesco,Langley Priory,Solar,PV,No,Solar,, 	2.0 ,LV,England,East Midlands,DE742QQ,,443358.0,323561.0,2015.0,SOL-001351,,52.80786319987194,-1.3582384364942743,_B
Anesco,Milborne Port,Solar,PV,No,Solar,, 	3.3 ,LV,England,South West,DT95EF,ST6821819662,368218.0,119662.0,2017.0,SOL-001362,,50.97548594780729,-2.454053706740601,_H
Anesco,Derwyn,Solar,PV,No,Solar,, 	4.7 ,LV,Wales,Wales,CF62 3AA,ST0869169396,308691.0,169396.0,2016.0,SOL-001368,,51.416201078127834,-3.3144195550553697,_K
Anesco,Sutor,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,BA9 9RA,ST7249427168,372494.0,127168.0,2016.0,SOL-001371,,51.04320095741654,-2.3937224207441132,_H
Anesco,Biglis,Solar,PV,No,Solar,, 	5.0 ,LV,Wales,Wales,CF63 1BL,ST1391670097,313916.0,170097.0,2016.0,SOL-001372,,51.42332123627158,-3.2394736122647054,_K
Anesco,Chard,Solar,PV,No,Solar,, 	3.0 ,LV,England,South West,TA20 1RR,ST3373410028,333734.0,110028.0,2016.0,SOL-001373,,50.88592295991121,-2.943412144817017,_L
Anesco,Spear Hill,Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,RH20 3BA,TQ1338217346,513382.0,117346.0,2016.0,SOL-001374,,50.944414010298395,-0.3874754279388041,_J
Anesco,Nancrossa,Solar,PV,No,Solar,, 	6.9 ,LV,England,South West,TR10 9EA,SW7265433891,172654.0,33891.0,2016.0,SOL-001375,,50.16136666213227,-5.184463404632328,_L
Anesco,Lincoln Farm,Solar,PV,No,Solar,, 	10.7 ,LV,England,East Midlands,PE24 5AT,TF4735362779,547353.0,362779.0,2016.0,SOL-001377,,53.14178787313415,0.20153680804245647,_B
Anesco,Parcstormy,Solar,PV,No,Solar,, 	0.7 ,LV,Wales,Wales,CF33 4RS,SS8409980079,284099.0,180079.0,2013.0,SOL-001378,,51.50771803411487,-3.671415280928938,_K
Anesco,Swanland,Solar,PV,No,Solar,, 	5.0 ,LV,England,East of England,EN63NH,TL2281300555,522813.0,200555.0,2017.0,SOL-001379,,51.69032480116632,-0.22466047568661632,_A
Anesco,Bedford,Solar,PV,No,Solar,, 	0.6 ,LV,England,East Midlands,MK443SD,TL0254945634,502549.0,245634.0,2016.0,SOL-001405,,52.09954960810444,-0.5043108342154343,_A
Anesco,Dragon LNG,Solar,PV,No,Solar,, 	10.0 ,LV,Wales,Wales,SA731DR,SM9258504781,192585.0,204781.0,2022.0,SOL-001406,,51.70333546497458,-5.003145129678101,_K
Anesco,West Field,Solar,PV,No,Solar,, 	4.9 ,LV,England,North West,PR30PU,SD4976942088,349769.0,442088.0,2016.0,SOL-001407,,53.87255166320299,-2.7654427740695455,_G
Anesco,Whilton,Solar,PV,No,Solar,, 	0.3 ,LV,England,East Midlands,NN112NH,SP6170164551,461701.0,264551.0,2016.0,SOL-001408,,52.27565546240838,-1.0971036436131165,_B
Anesco,Littlewood,Solar,PV,No,Solar,, 	5.0 ,LV,England,North West,NG19 8JA,SP8210547071,482105.0,247071.0,2017.0,SOL-001522,,52.11587369240078,-0.8023456185232796,_B
Anesco,Ilmer,Solar,PV,No,Solar,, 	5.0 ,LV,England,East Midlands,HP279RE,SP7700006500,477000.0,206500.0,2017.0,SOL-001547,,51.751911115973236,-0.8859508413891446,_A
Anesco,West Hill,Solar,PV,No,Solar,, 	11.1 ,LV,England,South West,EX348NF,SS5152742091,251527.0,142091.0,2014.0,SOL-001548,,51.15875276785726,-4.124590933420157,_L
Anesco,Majors Hill,Solar,PV,No,Solar,, 	1.2 ,HV,England,South East,RH10 4PE,TQ3215136216,532151.0,136216.0,2016.0,SOL-001595,,51.11001248169222,-0.1135853531504871,_J
Anesco,Malmpit,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,BA12 0LZ,ST9742939768,397429.0,139768.0,2016.0,SOL-001596,,51.15715892868327,-2.038142766575595,_H
Anesco,Park Hill,Solar,PV,No,Solar,, 	5.0 ,HV,Scotland,Scotland,DD11 4QU,NO6412545917,364125.0,745917.0,,SOL-001604,,56.603760770094894,-2.585954070130447,_P
Anesco,Beavor Grange,Solar,PV,No,Solar,, 	19.5 ,HV,England,South West,EX13 5SE,SY3275798184,332757.0,98184.0,2024.0,SOL-001615,,50.77931759407157,-2.955122589008483,_L
Anesco,Walley Corner,Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,OX10 7PQ,,0.0,0.0,2017.0,SOL-001630,,51.657397,-1.162559,_H
Anesco,Siddington,Solar,PV,No,Solar,, 	20.9 ,HV,England,South West,GL7 6DB,,0.0,0.0,2024.0,SOL-001646,,51.689257,-1.950027,_H
Anesco,Low Farm,Solar,PV,No,Solar,, 	49.9 ,HV,England,South East,PE24 4JS,,0.0,0.0,2025.0,SOL-001647,,53.100627,0.184927,_B
Anesco,Alfreton,Solar,PV,No,Solar,, 	19.9 ,HV,England,East Midlands,DE55 5AL,,0.0,0.0,2024.0,SOL-001648,,53.109947,-1.378277,_B
Atmosclear,Broadgate,Solar,PV,No,Solar,, 	1.1 ,LV,England,South West,,SS7764107308,277641.0,107308.0,2012.0,SOL-000484,,50.85230776229251,-3.7396203587487458,_L
Atmosclear,Barton,Solar,PV,No,Solar,, 	1.2 ,LV,England,South West,,ST0777817118,307778.0,117118.0,2012.0,SOL-000485,,50.9460966754312,-3.3141098835630913,_L
Atmosclear,Higher Pirzwell,Solar,PV,No,Solar,, 	1.2 ,LV,England,South West,EX15 2AH,ST0754609156,307546.0,109156.0,2012.0,SOL-000486,,50.87448109376956,-3.3153916647827635,_L
Atmosclear,Stables Farm,Solar,PV,No,Solar,, 	1.0 ,LV,England,South East,PO30 4NH,SZ4092088770,440920.0,88770.0,2012.0,SOL-000493,,50.69714181114461,-1.4219837736928962,_H
Atmosclear,Yeowood,Solar,PV,No,Solar,, 	1.2 ,LV,England,South West,BS40 5AA,ST4438562232,344385.0,162232.0,2012.0,SOL-000498,,51.35642421938161,-2.800083793490883,_L
Atmosclear,Kia-Ora Farm,Solar,PV,No,Solar,, 	1.8 ,LV,England,South West,EX15 1PZ,ST0097507058,300975.0,107058.0,2013.0,SOL-000574,,50.854530829273344,-3.4081857444261128,_L
Atmosclear,Luson,Solar,PV,No,Solar,, 	1.9 ,LV,England,South West,PL21 9JY,SX6201653112,262016.0,53112.0,2013.0,SOL-000579,,50.36169511943467,-3.9413045428905953,_L
Atmosclear,Copley Wood (Renewables (SW)),Solar,PV,No,Solar,, 	1.5 ,LV,England,South West,,ST5184332305,351843.0,132305.0,2015.0,SOL-000921,,51.08802612308189,-2.688956849267094,_L
Atmosclear,Long Ash Lane Solar Park ,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,DT2 9PW,ST6092802540,360928.0,102540.0,2017.0,SOL-001180,,50.82107549642291,-2.55604508500632,_H
Babcock International and Fluor Inc,Maentwrog,Hydro,Large Hydro,No,Hydro,, 	35.3 ,HV,Wales,Wales,LL414HY,SH648396,267297.8,337806.9,1928.0,HNF-000003,,52.92123414158664,-3.975276280541999,_D
BayWa R.E,Tir Mostyn & Foel Goch Ltd,Wind,Onshore,No,Wind,, 	21.3 ,HV,Wales,Wales,LL165RN,,300300.0,358800.0,2005.0,WON-000275,,53.117026688082376,-3.4910997506076176,_D
BayWa R.E,Scout Moor Wind Farm Ltd,Wind,Onshore,No,Wind,, 	65.0 ,HV,England,North West,OL127TY,,382400.0,419200.0,2008.0,WON-000338,,53.66897658356125,-2.26785853491505,_G
BayWa R.E,Bagmoor Wind Ltd,Wind,Onshore,No,Wind,, 	16.0 ,HV,England,Yorkshire and the Humber,DN159GH,,488240.0,415400.0,2009.0,WON-000369,,53.62770469743424,-0.6671975473116939,_M
Bluefield Services,Bradenstoke Solar Park Ltd,Solar,PV,No,Solar,, 	69.8 ,LV,England,South West,SN154PZ,,402315.0,178635.0,2015.0,SOL-000827,,51.506642265739686,-1.9680371632744018,_H
Calon Energy,Severn Power Ltd,Fossil Fuel,CCGT,No,Natural Gas,, 	850.0 ,HV,Wales,Wales,NP19 4RE,,333250.0,185006.0,2010.0,GAS-000377,,51.55996698769841,-2.9642794561417314,_K
Capital Dynamics UK,Rymes,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,GL19 3AJ,,374052.0,225256.0,2017.0,SOL-001381,,51.92521193651401,-2.378740925947327,_E
Capital Dynamics UK,Home Farm,Solar,PV,No,Solar,, 	3.1 ,LV,Wales,Wales,,ST1031075854,310310.0,175854.0,2017.0,SOL-001574,,51.47451248513381,-3.292783401763231,_K
Capital Dynamics UK,Ysgellog,Wind,Onshore,No,Wind,, 	4.6 ,LV,Wales,Wales,LL060AW,,240490.0,391238.0,2013.0,WON-000540,,53.39381008384975,-4.400309700524137,_D
Capital Dynamics UK,Garlenick,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,South West,TR24RQ,,194662.0,49203.0,2014.0,WON-000657,,50.306935915578194,-4.88505498798252,_L
Capital Dynamics UK,Daintree,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,East Midlands,NN67GW,,457545.0,272243.0,2014.0,WON-000660,,52.34525058274305,-1.1566958197483441,_B
Capital Dynamics UK,Wythegill,Wind,Onshore,No,Wind,, 	2.3 ,LV,England,North West,CA14 1SA,NY0121131657,301881.0,532072.0,2015.0,WON-000751,,54.67412521192424,-3.523089334221332,_G
Capital Dynamics UK,East Youlstone,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,South West,EX239PU,,227610.0,115654.0,2015.0,WON-000765,,50.914536183517484,-4.453712287686391,_L
Capital Dynamics UK,Mossmorran,Wind,Onshore,No,Wind,, 	4.6 ,LV,Scotland,Scotland,KY4 8EP,NT1793489429,318109.0,689419.0,2016.0,WON-000946,,56.090521184481666,-3.3176988231379863,_N
Capital Dynamics UK,Watford Lodge ,Wind,Onshore,No,Wind,, 	10.3 ,LV,England,East Midlands,NN67UN,SP6096070200,460960.0,270200.0,2015.0,WON-001314,,52.326517624284854,-1.1069419029680918,_B
Capital Dynamics UK,Seegronan,Wind,Onshore,No,Wind,, 	13.8 ,LV,Northern Ireland,Northern Ireland,BT817HQ,NV3271444451,32714.0,544451.0,2016.0,WON-001315,,54.66082627401755,-7.698202439805139,
Capital Dynamics UK,Potato Pot,Wind,Onshore,No,Wind,, 	7.1 ,LV,England,North West,CA144ST,NY0300024100,303000.0,524100.0,2016.0,WON-001316,,54.60272488709748,-3.503098317014008,_G
Capital Dynamics UK,Middle Balbeggie,Wind,Onshore,No,Wind,, 	6.4 ,LV,Scotland,Scotland,KY13NS,NT2776096279,327760.0,696279.0,2016.0,WON-001317,,56.15369995191154,-3.164491306525496,_N
Capital Dynamics UK,Shantavny,Wind,Onshore,No,Wind,, 	16.1 ,LV,Northern Ireland,Northern Ireland,BT702DL,,69686.0,522810.0,2017.0,WON-001318,,54.49269139211732,-7.103113652017246,
Capital Dynamics UK,Airfield Poddington,Wind,Onshore,No,Wind,, 	8.6 ,LV,England,East of England,NN29 7JQ,,495095.0,260698.0,2017.0,WON-001319,,52.236271547929604,-0.6088792166936283,_B
Capital Dynamics UK,Red Gap,Wind,Onshore,No,Wind,, 	12.5 ,LV,England,North East,TS27 3HH,NZ4394228174,443942.0,528174.0,2017.0,WON-001320,,54.64676703025659,-1.3205700122427038,_F
Capital Dynamics UK,Falkirk Tod Hill,Wind,Onshore,No,Wind,, 	11.4 ,LV,Scotland,Scotland,FK54SJ,NS8406483742,284064.0,683742.0,2015.0,WON-001321,,56.032492925442874,-3.862116950283768,_N
Capital Dynamics UK,Harthill Torrance,Wind,Onshore,No,Wind,, 	5.7 ,LV,Scotland,Scotland,EH483AN,,291163.0,664768.0,2015.0,WON-001322,,55.86376192256739,-3.740590166231879,_N
Capital Dynamics UK,Westnewton (BEGL4),Wind,Onshore,No,Wind,, 	6.2 ,LV,England,North West,CA73PB,,313505.0,543564.0,2014.0,WON-001323,,54.77950203958306,-3.3463091652956143,_G
Capital Dynamics UK,Dunmore,Wind,Onshore,No,Wind,, 	21.0 ,LV,Northern Ireland,Northern Ireland,,NV8801585846,88015.0,585846.0,2014.0,WON-001324,,55.068728405873344,-6.888953793009685,
Capital Dynamics UK,Crockandun,Wind,Onshore,No,Wind,, 	15.0 ,LV,Northern Ireland,Northern Ireland,BT80 9UA,NV9602550873,96025.0,550873.0,2017.0,WON-001325,,54.760495030499285,-6.727024821841877,
Capital Dynamics UK,Elginny,Wind,Onshore,No,Wind,, 	23.0 ,LV,Northern Ireland,Northern Ireland,BT437GZ,,131511.0,567821.0,2018.0,WON-001326,,54.93261137374846,-6.192861985758464,
Capital Dynamics UK,Whiteside Hill,Wind,Onshore,No,Wind,, 	28.5 ,HV,Scotland,Scotland,DG4 6LF,,271440.0,608920.0,2018.0,WON-001328,,55.35741391262621,-4.029442075056163,_N
Capital Dynamics UK,Sorbie,Wind,Onshore,No,Wind,, 	12.6 ,LV,Scotland,Scotland,,NS2480045170,224800.0,645170.0,2023.0,WON-001575,,55.66833223717273,-4.787215086680256,_N
Capital Dynamics UK,Longhill,Wind,Onshore,No,Wind,, 	50.0 ,LV,Scotland,Scotland,EH55 8HQ,NS9818958735,298189.0,658735.0,2024.0,WON-001609,,55.81111401866477,-3.626116372084068,_N
Capital Dynamics UK,Pines Burn,Wind,Onshore,No,Wind,, 	33.6 ,LV,Scotland,Scotland,TD9 9TZ,NT5408106737,354081.0,606737.0,2024.0,WON-001613,,55.35249409218058,-2.72573417810434,_N
Community Wind Power,Aikengall,Wind,Onshore,No,Wind,, 	48.0 ,LV,Scotland,Scotland,,NT6946869455,369468.0,669455.0,2009.0,WON-001578,,55.917208733815976,-2.4900662877040944,_N
Community Wind Power,Aikengall II,Wind,Onshore,No,Wind,, 	60.8 ,HV,Scotland,Scotland,,NT6946869455,369468.0,669455.0,2017.0,WON-001579,,55.917208733815976,-2.4900662877040944,_N
Community Wind Power,Aikengall IIA,Wind,Onshore,No,Wind,, 	81.7 ,HV,Scotland,Scotland,,NT7179366791,371793.0,666791.0,2021.0,WON-001580,,55.89341637689038,-2.4525902607503536,_N
Community Wind Power,Calder Water,Wind,Onshore,No,Wind,, 	39.0 ,LV,Scotland,Scotland,,NS6086940428,260869.0,640428.0,2013.0,WON-001581,,55.637435591619365,-4.211863127976678,_N
Community Wind Power,Millour Hill,Wind,Onshore,No,Wind,, 	18.0 ,LV,Scotland,Scotland,,NS2584352080,225843.0,652080.0,2012.0,WON-001582,,55.73072188585882,-4.775047387006577,_N
Community Wind Power,Millour Hill Ext.,Wind,Onshore,No,Wind,, 	6.4 ,LV,Scotland,Scotland,KA24 5AW,NS256524,225696.0,652415.0,2016.0,WON-001583,,55.73367547284716,-4.777598941763051,_N
Community Wind Power,Sanquhar,Wind,Onshore,No,Wind,, 	31.1 ,HV,Scotland,Scotland,,NS7031107479,270311.0,607479.0,2018.0,WON-001584,,55.34417698550055,-4.0465703479660275,_N
Community Wind Power,Wardlaw Wood,Wind,Onshore,No,Wind,, 	18.0 ,LV,Scotland,Scotland,,NS2490051200,224900.0,651200.0,2006.0,WON-001585,,55.72248444708524,-4.789481338375854,_N
Co-owned by SSE Group and Cheung Kong Infrastructure Ltd,Seabank Power Ltd,Fossil Fuel,CCGT,No,Natural Gas,," 	1,234.0 ",HV,England,South West,BS10 7SP,,343425.0,161749.0,2000.0,GAS-000197,,51.35198668814836,-2.813792074789959,_L
Co-owned by SSE Group and Wheelabrator Technologies Inc,FM1,Bioenergy,Bioenergy,No,MSW,, 	79.0 ,LV,England,Yorkshire and the Humber,WF11 8TB,SE474246,447490.0,424684.0,2015.0,BIO-000740,,53.71641723929932,-1.2818852350690881,_M
Co-owned by SSE Group and Wheelabrator Technologies Inc,FM2,Bioenergy,Bioenergy,No,MSW,, 	79.0 ,LV,England,Yorkshire and the Humber,WF11 8TB,SE474246,447490.0,424684.0,2019.0,BIO-001276,,53.71641723929932,-1.2818852350690881,_M
Cubico Sustainable Investments,Broxted,Solar,PV,No,Solar,, 	31.6 ,LV,England,East of England,CB8 9YD,TQ637458,572387.0,251110.0,2013.0,SOL-000629,,52.13140366053672,0.5171698449857995,_A
Cubico Sustainable Investments,Owls Hatch,Solar,PV,No,Solar,, 	51.9 ,LV,England,South East,CT6 7FT,TR158659,615860.0,165945.0,2015.0,SOL-000784,,51.351562294207504,1.0985982383545378,_J
Cubico Sustainable Investments,Hadlow Place,Solar,PV,No,Solar,, 	18.9 ,LV,England,South East,TN11 0PD,,562879.0,145736.0,2015.0,SOL-000793,,51.187644995403495,0.32932008031055693,_J
Cubico Sustainable Investments,Barton Close,Solar,PV,No,Solar,, 	4.6 ,LV,England,South West,EX33 1HX,SY651810,247374.0,141403.0,2015.0,SOL-000881,,51.15147728759969,-4.183642552431528,_L
Cubico Sustainable Investments,Grantham,Solar,PV,No,Solar,, 	4.9 ,LV,England,East Midlands,NG32 1EQ,SU508503,507000.0,392000.0,2015.0,SOL-000897,,53.41396692046586,-0.39162391271830244,_M
Cubico Sustainable Investments,Overton,Solar,PV,No,Solar,, 	3.8 ,LV,England,South East,RG25 3ES,SU510500,450500.0,150500.0,2015.0,SOL-000898,,51.251440419878584,-1.2777972650228206,_H
Cubico Sustainable Investments,Guynd,Solar,PV,No,Solar,, 	9.5 ,LV,Scotland,Scotland,DD11 2QR,SK880386,356230.0,742772.0,2015.0,SOL-000899,,56.574836573243196,-2.7140075327919724,_P
Cubico Sustainable Investments,Wisbech,Solar,PV,No,Solar,, 	3.4 ,LV,England,East of England,PE14 0AZ,NO633470,546000.0,307000.0,2015.0,SOL-000900,,52.641103542177696,0.15630678939951334,_A
Cubico Sustainable Investments,Newlands,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,DT3 4BG,SU115278,365099.0,81019.0,2015.0,SOL-000908,,50.62781890693926,-2.4947914494213053,_H
Cubico Sustainable Investments,Bake Farm,Solar,PV,No,Solar,, 	5.0 ,LV,Scotland,Scotland,DD11 2QZ,NO564429,233036.0,58842.0,2015.0,SOL-000918,,50.4056707511205,-4.350954817191777,_L
Cubico Sustainable Investments,Kinblethmont,Solar,PV,No,Solar,, 	5.0 ,LV,Scotland,Scotland,DD11 4RW,NO632468,363182.0,746857.0,2016.0,SOL-001010,,56.61213175427735,-2.6014473203273965,_P
Cubico Sustainable Investments,Southfield,Solar,PV,No,Solar,, 	9.8 ,LV,England,South West,BA22 8HQ,ST570240,357089.0,124014.0,2016.0,SOL-001046,,51.01389396259062,-2.6130745161727007,_H
Cubico Sustainable Investments,Wandylaw,Wind,Onshore,No,Wind,, 	20.5 ,LV,England,North East,NE675HG,NU1498925121,414989.0,625121.0,2013.0,WON-000536,,55.51961309695524,-1.7641671980621845,_F
Cubico Sustainable Investments,Middlewick,Wind,Onshore,No,Wind,, 	20.7 ,LV,England,East of England,CM07JQ,,600140.0,200001.0,2014.0,WON-000645,,51.663137226954305,0.8924744802586717,_A
Cubico Sustainable Investments,Kelmarsh,Wind,Onshore,No,Wind,, 	12.3 ,LV,England,East Midlands,NN69LZ,SP7252778054,472527.0,278054.0,2016.0,WON-000955,,52.395709673006465,-0.9355508469273864,_B
Cubico Sustainable Investments,Chiplow,Wind,Onshore,No,Wind,, 	8.2 ,LV,England,East of England,PE318SR,TF812335,581286.0,333548.0,2016.0,WON-000956,,52.8688656848327,0.6919031618446672,_A
Cubico Sustainable Investments,Penmanshiel,Wind,Onshore,No,Wind,, 	28.7 ,LV,Scotland,Scotland,TD113RP,,380006.0,667129.0,2016.0,WON-000959,,55.896866097840814,-2.321296252346168,_N
Cubico Sustainable Investments,Winwick,Wind,Onshore,No,Wind,, 	12.3 ,LV,England,East Midlands,NN67NS,,464374.0,274095.0,2016.0,WON-000962,,52.36114043121223,-1.0561094837438394,_B
E.ON,Steven's Croft,Bioenergy,Bioenergy,Yes,Biomass,, 	46.0 ,LV,Scotland,Scotland,DG11 2SQ,NY121854,312100.0,585100.0,2007.0,BIO-000303,,55.15240118273998,-3.3808913069179294,_N
E.ON,Blackburn Meadows,Bioenergy,Bioenergy,Yes,Biomass,, 	34.0 ,LV,England,Yorkshire and the Humber,,SK3950991482,440075.0,391650.0,2015.0,BIO-000739,,53.420134575016604,-1.398459766860171,_M
Ecotricity,Fen Farm Solar,Solar,PV,No,Solar,, 	0.9 ,LV,England,East Midlands,LN117BP,TF386931,537585.0,393825.0,2011.0,SOL-000451,,53.42328029277269,0.06903850657896747,_M
Ecotricity,Bulkworthy Solar,Solar,PV,No,Solar,, 	6.2 ,LV,England,South West,EX227UP,SS4051214816,240512.0,114816.0,2022.0,SOL-001392,,50.910718466359924,-4.269968091692011,_L
Ecotricity,Dalby Solar,Solar,PV,No,Solar,, 	6.9 ,LV,England,East Midlands,LE14 3LY,SK6487023180,464870.0,323180.0,2023.0,SOL-001393,,52.80228506360024,-1.0392306504455233,_B
Ecotricity,Lynch Knoll,Wind,Onshore,No,Wind,, 	0.5 ,LV,England,South West,GL103UJ,SO815004,381600.0,200400.0,1996.0,WON-000163,,51.7020367974532,-2.267651748395195,_E
Ecotricity,Ecotech,Wind,Onshore,No,Wind,, 	1.5 ,LV,England,East of England,PE377HT,TF816099,0.0,0.0,1999.0,WON-000192,,52.656205,0.683625,_A
Ecotricity,Somerton,Wind,Onshore,No,Wind,, 	1.8 ,LV,England,East of England,NR29 4DU,TG469187,646900.0,318800.0,2000.0,WON-000203,,52.71049248225687,1.6537274955581842,_A
Ecotricity,East Kilbride,Wind,Onshore,No,Wind,, 	0.6 ,LV,Scotland,Scotland,G750ZZ,NS641514,264500.0,652000.0,2001.0,WON-000219,,55.742363805510905,-4.159949164847792,_N
Ecotricity,Mablethorpe,Wind,Onshore,No,Wind,, 	1.2 ,LV,England,East Midlands,LN122QW,TF489824,548900.0,382500.0,2002.0,WON-000231,,53.318492434946144,0.2338500923499159,_B
Ecotricity,Swaffham II,Wind,Onshore,No,Wind,, 	1.8 ,LV,England,East of England,PE377HL,TF827099,582197.0,309324.0,2003.0,WON-000242,,52.65103762113102,0.6919677016135561,_A
Ecotricity,Dagenham,Wind,Onshore,No,Wind,, 	5.9 ,LV,England,London,RM96SA,TQ499819,550300.0,181600.0,2004.0,WON-000256,,51.513337873748625,0.1646003207070755,_A
Ecotricity,Bambers,Wind,Onshore,No,Wind,, 	9.6 ,LV,England,East Midlands,LN112QW,TF491826,549500.0,383600.0,2004.0,WON-000257,,53.32820348749236,0.2433681711907148,_B
Ecotricity,Green Park,Wind,Onshore,No,Wind,, 	2.0 ,LV,England,South East,RG26UE,SU706693,470755.0,169271.0,2005.0,WON-000277,,51.41804820835052,-0.9838936163163602,_H
Ecotricity,Dundee,Wind,Onshore,No,Wind,, 	4.0 ,LV,Scotland,Scotland,DD88UQ,NO449327,269652.0,688422.0,2006.0,WON-000289,,56.07080629622522,-4.095513956773989,_N
Ecotricity,Bristol Port,Wind,Onshore,No,Wind,, 	6.0 ,LV,England,South West,BS119DQ,ST509794,350907.0,179457.0,2007.0,WON-000313,,51.51189445515074,-2.7088220089676383,_L
Ecotricity,Fen Farm,Wind,Onshore,No,Wind,, 	16.0 ,LV,England,East Midlands,LN117LU,TF386940,537585.0,393825.0,2007.0,WON-000314,,53.42328029277269,0.06903850657896747,_M
Ecotricity,Shooters,Wind,Onshore,No,Wind,, 	2.0 ,LV,England,South West,BA34LU,ST594507,359380.0,150740.0,2008.0,WON-000339,,51.254369366073085,-2.5834399185269503,_L
Ecotricity,Worksop,Wind,Onshore,No,Wind,, 	2.0 ,LV,England,East Midlands,S802PU,SK608779,461695.0,378487.0,2009.0,WON-000370,,53.29975227517199,-1.075746162664589,_B
Ecotricity,Cardiff,Wind,Onshore,No,Wind,, 	2.3 ,LV,Wales,Wales,CF32EE,ST236791,323460.0,179215.0,2011.0,WON-000415,,51.50666185683243,-3.104215440553838,_K
Ecotricity,Ballymena,Wind,Onshore,No,Wind,, 	4.6 ,LV,Northern Ireland,Northern Ireland,BT424HZ,NW287618,130743.0,561194.0,2013.0,WON-000522,,54.87280576006698,-6.198619719617808,
Ecotricity,Galsworthy,Wind,Onshore,No,Wind,, 	9.2 ,LV,England,South West,EX395NP,SS401157,240007.0,115922.0,2014.0,WON-000653,,50.92051631814906,-4.277630611153847,_L
Ecotricity,Dalby,Wind,Onshore,No,Wind,, 	7.3 ,LV,England,East Midlands,LE143LY,SK652238,465397.0,322239.0,2016.0,WON-000954,,52.793763664178556,-1.0316027634769118,_B
Ecotricity,H&H,Wind,Onshore,No,Wind,, 	0.8 ,LV,England,Yorkshire and the Humber,DN140BA,SE604200,0.0,0.0,2016.0,WON-000968,,53.680197,-1.079419,_M
Ecotricity,QEH,Wind,Onshore,No,Wind,, 	0.8 ,LV,England,East of England,PE304ET,TF654205,565228.0,320492.0,2016.0,WON-000969,,52.756772402312976,0.44698404142333004,_A
Ecotricity,RSPB,Wind,Onshore,No,Wind,, 	0.8 ,LV,England,East of England,SG192DL,TL197485,0.0,0.0,2016.0,WON-000970,,52.1206,-0.264968,_A
Ecotricity,Alveston,Wind,Onshore,No,Wind,, 	6.9 ,LV,England,South West,BS353TD,ST649843,365450.0,186055.0,2017.0,WON-001151,,51.57229695558629,-2.499917869932461,_E
EDF Energy,Hartlepool,Nuclear,AGR,No,Nuclear,," 	1,185.0 ",HV,England,North East,TS252BZ,,451747.0,531078.0,1983.0,NUC-000126,,54.67212328238313,-1.1991189997592222,_F
